index,exchange,symbol,conversion type(1× 2÷ 0 noConversion),conversionIndex,weight,tier value,priceMultiple,emaLagMs,uniqueExchangeAlias,chainId,tokenAddress,poolAddress,baseTokenAddress,quoteTokenAddress,subscribeName,sharesMultiplierSource,sharesMultiplierToken,sharesMultiplierBenchmark,conversionCheck
GOOGL-USDT,OKX_PERPETUAL,GOOGL-USDT/SWAP-SWAP,1,USDT/SWAP-USDT,0.2,2,1,0,,,,,,,,,,,TRUE
GRT-EUR,Bitvavo,GRT/EUR,0,,0.25,2,1,0,,,,,,,,,,,TRUE
GRT-EUR,Coinbase,GRT/EUR,0,,0.375,3,1,0,,,,,,,,,,,TRUE
GRT-EUR,Kraken,GRT/EUR,0,,0.375,3,1,0,,,,,,,,,,,TRUE
GRT-USD,OKX,GRT/USDT,1,USDT-USD,0.308,4,1,0,,,,,,,,,,,TRUE
GRT-USD,Binance,GRT/USDT,1,USDT-USD,0.308,4,1,0,,,,,,,,,,,TRUE
GRT-USD,Coinbase,GRT/USD,0,,0.231,3,1,0,,,,,,,,,,,TRUE
GRT-USD,Kucoin,GRT/USDT,1,USDT-USD,0.154,2,1,0,,,,,,,,,,,TRUE
HBAR-EUR,Bitstamp,HBAR/EUR,0,,0.5,2,1,0,,,,,,,,,,,TRUE
HBAR-EUR,Bitvavo,HBAR/EUR,0,,0.5,2,1,0,,,,,,,,,,,TRUE
HBAR-USD,Coinbase,HBAR/USD,0,,0.2,3,1,0,,,,,,,,,,,TRUE
HBAR-USD,OKX,HBAR/USDT,1,USDT-USD,0.267,4,1,0,,,,,,,,,,,TRUE
HBAR-USD,Kucoin,HBAR/USDT,1,USDT-USD,0.133,2,1,0,,,,,,,,,,,TRUE
HBAR-USD,Gate,HBAR/USDT,1,USDT-USD,0.133,2,1,0,,,,,,,,,,,TRUE
HBAR-USD,Binance,HBAR/USDT,1,USDT-USD,0.267,4,1,0,,,,,,,,,,,TRUE
HOOD-USDT,Ondo_TICKER,HOOD/USD,2,USDT-USD,0.2,2,1,0,,,,,,,,,,,TRUE
HOOD-USDT,Pyth,HOOD/USD,2,USDT-USD,0.2,2,1,0,,,,,,,,,,,TRUE
HOOD-USDT,Binance_LINEAR_INDEX,HOOD/USDT,0,,0.2,2,1,0,,,,,,,,,,,TRUE
HOOD-USDT,Bitmart,HOODX/USDT,0,,0.1,2,1,0,,,,,,,,,,,TRUE
HOOD-USDT,Binance_LINEAR_PERPETUAL,HOOD/USDT,0,,0.15,2,1,0,,,,,,,,,,,TRUE
HOOD-USDT,OKX_PERPETUAL,HOOD-USDT/SWAP-SWAP,1,USDT/SWAP-USDT,0.15,2,1,0,,,,,,,,,,,TRUE
HYPE-TRY,Bitget,HYPE/USDT,1,USDT-TRY,0.167,2,1,0,,,,,,,,,,,TRUE
HYPE-TRY,OKX,HYPE/USDT,1,USDT-TRY,0.333,4,1,0,,,,,,,,,,,TRUE
HYPE-TRY,Gate,HYPE/USDT,1,USDT-TRY,0.167,2,1,0,,,,,,,,,,,TRUE
HYPE-TRY,Kucoin,HYPE/USDT,1,USDT-TRY,0.167,2,1,0,,,,,,,,,,,TRUE
HYPE-TRY,Hyperliquid,HYPE/USDC,1,USDC-TRY,0.167,2,1,0,,,,,,,,,,,TRUE
HYPE-USD,Kucoin,HYPE/USDT,1,USDT-USD,0.167,2,1,0,,,,,,,,,,,TRUE
HYPE-USD,Hyperliquid,HYPE/USDC,1,USDC-USD,0.167,2,1,0,,,,,,,,,,,TRUE
HYPE-USD,OKX,HYPE/USDT,1,USDT-USD,0.333,4,1,0,,,,,,,,,,,TRUE
HYPE-USD,Bitget,HYPE/USDT,1,USDT-USD,0.167,2,1,0,,,,,,,,,,,TRUE
HYPE-USD,Gate,HYPE/USDT,1,USDT-USD,0.167,2,1,0,,,,,,,,,,,TRUE
HYPE-USDT,Bitget,HYPE/USDT,0,,0.167,2,1,0,,,,,,,,,,,TRUE
HYPE-USDT,Gate,HYPE/USDT,0,,0.167,2,1,0,,,,,,,,,,,TRUE
HYPE-USDT,OKX,HYPE/USDT,0,,0.333,4,1,0,,,,,,,,,,,TRUE
HYPE-USDT,Kucoin,HYPE/USDT,0,,0.167,2,1,0,,,,,,,,,,,TRUE
HYPE-USDT,Hyperliquid,HYPE/USDC,1,USDC-USDT,0.167,2,1,0,,,,,,,,,,,TRUE
ICP-EUR,Coinbase,ICP/EUR,0,,0.188,3,1,0,,,,,,,,,,,TRUE
ICP-EUR,Bitvavo,ICP/EUR,0,,0.125,2,1,0,,,,,,,,,,,TRUE
ICP-EUR,OKX,ICP/EUR,0,,0.25,4,1,0,,,,,,,,,,,TRUE
ICP-EUR,Binance,ICP/EUR,0,,0.25,4,1,0,,,,,,,,,,,TRUE
ICP-EUR,Kraken,ICP/EUR,0,,0.188,3,1,0,,,,,,,,,,,TRUE
ICP-USD,Binance,ICP/USDT,1,USDT-USD,0.267,4,1,0,,,,,,,,,,,TRUE
ICP-USD,Gate,ICP/USDT,1,USDT-USD,0.133,2,1,0,,,,,,,,,,,TRUE
ICP-USD,Kucoin,ICP/USDT,1,USDT-USD,0.133,2,1,0,,,,,,,,,,,TRUE
ICP-USD,Coinbase,ICP/USD,0,,0.2,3,1,0,,,,,,,,,,,TRUE
ICP-USD,OKX,ICP/USDT,1,USDT-USD,0.267,4,1,0,,,,,,,,,,,TRUE
ICX-EUR,Bybit,ICX/USDT,1,USDT-EUR,1.0,3,1,0,,,,,,,,,,,TRUE
ICX-USD,Kucoin,ICX/USDT,1,USDT-USD,0.25,2,1,0,,,,,,,,,,,TRUE
ICX-USD,Gate,ICX/USDT,1,USDT-USD,0.25,2,1,0,,,,,,,,,,,TRUE
ICX-USD,Binance,ICX/USDT,1,USDT-USD,0.5,4,1,0,,,,,,,,,,,TRUE
ID-EUR,Mxc,ID/USDT,1,USDT-EUR,0.4,2,1,0,,,,,,,,,,,TRUE
ID-EUR,Bybit,ID/USDT,1,USDT-EUR,0.6,3,1,0,,,,,,,,,,,TRUE
ID-USD,Gate,ID/USDT,1,USDT-USD,0.167,2,1,0,,,,,,,,,,,TRUE
ID-USD,OKX,ID/USDT,1,USDT-USD,0.333,4,1,0,,,,,,,,,,,TRUE
ID-USD,Binance,ID/USDT,1,USDT-USD,0.333,4,1,0,,,,,,,,,,,TRUE
ID-USD,Mxc,ID/USDT,1,USDT-USD,0.167,2,1,0,,,,,,,,,,,TRUE
IMX-EUR,Bitvavo,IMX/EUR,0,,0.4,2,1,0,,,,,,,,,,,TRUE
IMX-EUR,Kraken,IMX/EUR,0,,0.6,3,1,0,,,,,,,,,,,TRUE
INJ-EUR,OKX,INJ/EUR,0,,0.444,4,1,0,,,,,,,,,,,TRUE
INJ-EUR,Kraken,INJ/EUR,0,,0.333,3,1,0,,,,,,,,,,,TRUE
INJ-EUR,Bitvavo,INJ/EUR,0,,0.222,2,1,0,,,,,,,,,,,TRUE
INJ-USD,Gate,INJ/USDT,1,USDT-USD,0.167,2,1,0,,,,,,,,,,,TRUE
INJ-USD,OKX,INJ/USDT,1,USDT-USD,0.333,4,1,0,,,,,,,,,,,TRUE
INJ-USD,Binance,INJ/USDT,1,USDT-USD,0.333,4,1,0,,,,,,,,,,,TRUE
INJ-USD,Kucoin,INJ/USDT,1,USDT-USD,0.167,2,1,0,,,,,,,,,,,TRUE
INJ-USDC,Bitget,INJ/USDC,0,,0.167,2,1,0,,,,,,,,,,,TRUE
INJ-USDC,OKX,INJ/USDT,2,USDC-USDT,0.333,4,1,0,,,,,,,,,,,TRUE
INJ-USDC,Binance,INJ/USDC,0,,0.333,4,1,0,,,,,,,,,,,TRUE
INJ-USDC,Gate,INJ/USDC,0,,0.167,2,1,0,,,,,,,,,,,TRUE
INTC-USDT,Binance_LINEAR_PERPETUAL,INTC/USDT,0,,0.2,2,1,0,,,,,,,,,,,TRUE
INTC-USDT,OKX_PERPETUAL,INTC-USDT/SWAP-SWAP,1,USDT/SWAP-USDT,0.2,2,1,0,,,,,,,,,,,TRUE
INTC-USDT,Ondo_TICKER,INTC/USD,2,USDT-USD,0.2,2,1,0,,,,,,,,,,,TRUE
INTC-USDT,Pyth,INTC/USD,2,USDT-USD,0.2,2,1,0,,,,,,,,,,,TRUE
INTC-USDT,Binance_LINEAR_INDEX,INTC/USDT,0,,0.2,2,1,0,,,,,,,,,,,TRUE
IOTA-EUR,Gate,IOTA/USDT,1,USDT-EUR,1.0,2,1,0,,,,,,,,,,,TRUE
J-USDT,Bitget,J/USDT,0,,0.333,2,1,0,,,,,,,,,,,TRUE
J-USDT,OKX,J/USDT,0,,0.667,4,1,0,,,,,,,,,,,TRUE
JITOSOL-USDT,OKX_DEX,JITOSOL/USD,2,USDT-USD,0.222,2,1,0,,,,,,,,,,,TRUE
JITOSOL-USDT,OKX,JITOSOL/USDT,0,,0.444,4,1,0,,,,,,,,,,,TRUE
JITOSOL-USDT,Kraken,JITOSOL/USD,2,USDT-USD,0.333,3,1,0,,,,,,,,,,,TRUE
JOE-EUR,Mxc,JOE/USDT,1,USDT-EUR,1.0,2,1,0,,,,,,,,,,,TRUE
JTO-EUR,Bitvavo,JTO/EUR,0,,1.0,2,1,0,,,,,,,,,,,TRUE
JTO-USD,Gate,JTO/USDT,1,USDT-USD,0.167,2,1,0,,,,,,,,,,,TRUE
JTO-USD,OKX,JTO/USDT,1,USDT-USD,0.333,4,1,0,,,,,,,,,,,TRUE
JTO-USD,Kucoin,JTO/USDT,1,USDT-USD,0.167,2,1,0,,,,,,,,,,,TRUE
JTO-USD,Binance,JTO/USDT,1,USDT-USD,0.333,4,1,0,,,,,,,,,,,TRUE
KAT-TRY,OKX,KAT/USDT,1,USDT-TRY,0.286,4,1,0,,,,,,,,,,,TRUE
KAT-TRY,Kucoin,KAT/USDT,1,USDT-TRY,0.143,2,1,0,,,,,,,,,,,TRUE
KAT-TRY,Mxc,KAT/USDT,1,USDT-TRY,0.143,2,1,0,,,,,,,,,,,TRUE
KAT-TRY,Bitget,KAT/USDT,1,USDT-TRY,0.143,2,1,0,,,,,,,,,,,TRUE
KAT-TRY,Binance,KAT/USDT,1,USDT-TRY,0.286,4,1,0,,,,,,,,,,,TRUE
KMNO-USDT,Binance,KMNO/USDT,0,,0.308,4,1,0,,,,,,,,,,,TRUE
KMNO-USDT,OKX,KMNO/USDT,0,,0.308,4,1,0,,,,,,,,,,,TRUE
KMNO-USDT,Bybit,KMNO/USDT,0,,0.231,3,1,0,,,,,,,,,,,TRUE
KMNO-USDT,Bitget,KMNO/USDT,0,,0.154,2,1,0,,,,,,,,,,,TRUE
KNC-EUR,Mxc,KNC/USDT,1,USDT-EUR,1.0,2,1,0,,,,,,,,,,,TRUE
KNC-USDT,OKX,KNC/USDT,0,,0.333,4,1,0,,,,,,,,,,,TRUE
KNC-USDT,Mxc,KNC/USDT,0,,0.167,2,1,0,,,,,,,,,,,TRUE
KNC-USDT,Gate,KNC/USDT,0,,0.167,2,1,0,,,,,,,,,,,TRUE
KNC-USDT,Binance,KNC/USDT,0,,0.333,4,1,0,,,,,,,,,,,TRUE
KSM-USD,Kucoin,KSM/USDT,1,USDT-USD,0.167,2,1,0,,,,,,,,,,,TRUE
KSM-USD,Kraken,KSM/USD,0,,0.25,3,1,0,,,,,,,,,,,TRUE
KSM-USD,Coinbase,KSM/USD,0,,0.25,3,1,0,,,,,,,,,,,TRUE
KSM-USD,OKX,KSM/USDT,1,USDT-USD,0.333,4,1,0,,,,,,,,,,,TRUE
LA-USDT,Bitget,LA/USDT,0,,0.182,2,1,0,,,,,,,,,,,TRUE
LA-USDT,Binance_LINEAR_PERPETUAL,LA/USDT,0,,0.182,2,1,0,,,,,,,,,,,TRUE
LA-USDT,Gate,LA/USDT,0,,0.182,2,1,0,,,,,,,,,,,TRUE
LA-USDT,Mxc,LA/USDT,0,,0.182,2,1,0,,,,,,,,,,,TRUE
LA-USDT,Bybit,LA/USDT,0,,0.273,3,1,0,,,,,,,,,,,TRUE
LAYER-EUR,OKX,LAYER/USDT,1,USDT-EUR,1.0,4,1,0,,,,,,,,,,,TRUE
LAYER-TRY,OKX,LAYER/USDT,1,USDT-TRY,0.267,4,1,0,,,,,,,,,,,TRUE
LAYER-TRY,Binance,LAYER/USDT,1,USDT-TRY,0.267,4,1,0,,,,,,,,,,,TRUE
LAYER-TRY,Bybit,LAYER/USDT,1,USDT-TRY,0.2,3,1,0,,,,,,,,,,,TRUE
LAYER-TRY,Gate,LAYER/USDT,1,USDT-TRY,0.133,2,1,0,,,,,,,,,,,TRUE
LAYER-TRY,Bitget,LAYER/USDT,1,USDT-TRY,0.133,2,1,0,,,,,,,,,,,TRUE
LAYER-USDT,Bitget,LAYER/USDT,0,,0.133,2,1,0,,,,,,,,,,,TRUE
LAYER-USDT,OKX,LAYER/USDT,0,,0.267,4,1,0,,,,,,,,,,,TRUE
LAYER-USDT,Binance,LAYER/USDT,0,,0.267,4,1,0,,,,,,,,,,,TRUE
LAYER-USDT,Bybit,LAYER/USDT,0,,0.2,3,1,0,,,,,,,,,,,TRUE
LAYER-USDT,Gate,LAYER/USDT,0,,0.133,2,1,0,,,,,,,,,,,TRUE
LDO-EUR,Kraken,LDO/EUR,0,,1.0,3,1,0,,,,,,,,,,,TRUE
LEO-EUR,Gate,LEO/USDT,1,USDT-EUR,0.333,2,1,0,,,,,,,,,,,TRUE
LEO-EUR,OKX,LEO/USDT,1,USDT-EUR,0.667,4,1,0,,,,,,,,,,,TRUE
LEO-USD,Gate,LEO/USDT,1,USDT-USD,0.333,2,1,0,,,,,,,,,,,TRUE
LEO-USD,OKX,LEO/USDT,1,USDT-USD,0.667,4,1,0,,,,,,,,,,,TRUE
LEO-USDC,Gate,LEO/USDT,2,USDC-USDT,0.333,2,1,0,,,,,,,,,,,TRUE
LEO-USDC,OKX,LEO/USDT,2,USDC-USDT,0.667,4,1,0,,,,,,,,,,,TRUE
LEO-USDT,Gate,LEO/USDT,0,,0.333,2,1,0,,,,,,,,,,,TRUE
LEO-USDT,OKX,LEO/USDT,0,,0.667,4,1,0,,,,,,,,,,,TRUE
LINEA-TRY,Binance,LINEA/TRY,0,,0.4,4,1,0,,,,,,,,,,,TRUE
LINEA-TRY,BTCTurk,LINEA/TRY,0,,0.2,2,1,0,,,,,,,,,,,TRUE
LINEA-TRY,OKX,LINEA/TRY,0,,0.4,4,1,0,,,,,,,,,,,TRUE
LINK-EUR,Binance,LINK/EUR,0,,0.211,4,1,0,,,,,,,,,,,TRUE
LINK-EUR,Bitstamp,LINK/EUR,0,,0.105,2,1,0,,,,,,,,,,,TRUE
LINK-EUR,Kraken,LINK/EUR,0,,0.158,3,1,0,,,,,,,,,,,TRUE
LINK-EUR,Bybit,LINK/EUR,0,,0.158,3,1,0,,,,,,,,,,,TRUE
LINK-EUR,Coinbase,LINK/EUR,0,,0.158,3,1,0,,,,,,,,,,,TRUE
LINK-EUR,OKX,LINK/EUR,0,,0.211,4,1,0,,,,,,,,,,,TRUE
LINK-USDC,OKX,LINK/USDT,2,USDC-USDT,0.308,4,1,0,,,,,,,,,,,TRUE
LINK-USDC,Bybit,LINK/USDT,2,USDC-USDT,0.231,3,1,0,,,,,,,,,,,TRUE
LINK-USDC,Binance,LINK/USDT,2,USDC-USDT,0.308,4,1,0,,,,,,,,,,,TRUE
LINK-USDC,Kucoin,LINK/USDT,2,USDC-USDT,0.154,2,1,0,,,,,,,,,,,TRUE
LPT-EUR,Bitget,LPT/USDT,1,USDT-EUR,1.0,2,1,0,,,,,,,,,,,TRUE
LRC-EUR,Bybit,LRC/USDT,1,USDT-EUR,1.0,3,1,0,,,,,,,,,,,TRUE
LRC-USD,Kucoin,LRC/USDT,1,USDT-USD,0.222,2,1,0,,,,,,,,,,,TRUE
LRC-USD,OKX,LRC/USDT,1,USDT-USD,0.444,4,1,0,,,,,,,,,,,TRUE
LRC-USD,Coinbase,LRC/USD,0,,0.333,3,1,0,,,,,,,,,,,TRUE
LRC-USDC,Kucoin,LRC/USDT,2,USDC-USDT,0.182,2,1,0,,,,,,,,,,,TRUE
LRC-USDC,OKX,LRC/USDT,2,USDC-USDT,0.364,4,1,0,,,,,,,,,,,TRUE
LRC-USDC,Bybit,LRC/USDT,2,USDC-USDT,0.273,3,1,0,,,,,,,,,,,TRUE
LRC-USDC,Gate,LRC/USDT,2,USDC-USDT,0.182,2,1,0,,,,,,,,,,,TRUE
LRC-USDT,Kucoin,LRC/USDT,0,,0.182,2,1,0,,,,,,,,,,,TRUE
LRC-USDT,Bybit,LRC/USDT,0,,0.273,3,1,0,,,,,,,,,,,TRUE
LRC-USDT,OKX,LRC/USDT,0,,0.364,4,1,0,,,,,,,,,,,TRUE
LRC-USDT,Gate,LRC/USDT,0,,0.182,2,1,0,,,,,,,,,,,TRUE
LSK-EUR,Bitget,LSK/USDT,1,USDT-EUR,1.0,2,1,0,,,,,,,,,,,TRUE
LTC-USD,Bitstamp,LTC/USD,0,,0.167,2,1,0,,,,,,,,,,,TRUE
LTC-USD,Coinbase,LTC/USD,0,,0.25,3,1,0,,,,,,,,,,,TRUE
LTC-USD,Binance,LTC/USDT,1,USDT-USD,0.333,4,1,0,,,,,,,,,,,TRUE
LTC-USD,Kraken,LTC/USD,0,,0.25,3,1,0,,,,,,,,,,,TRUE
LUNA-EUR,OKX,LUNA/USDT,1,USDT-EUR,0.364,4,1,0,,,,,,,,,,,TRUE
LUNA-EUR,Gate,LUNA/USDT,1,USDT-EUR,0.182,2,1,0,,,,,,,,,,,TRUE
LUNA-EUR,Kucoin,LUNA/USDT,1,USDT-EUR,0.182,2,1,0,,,,,,,,,,,TRUE
LUNA-EUR,Bybit,LUNA/USDT,1,USDT-EUR,0.273,3,1,0,,,,,,,,,,,TRUE
LUNA-TRY,Binance,LUNA/TRY,0,,0.667,4,1,0,,,,,,,,,,,TRUE
LUNA-TRY,BTCTurk,LUNA/TRY,0,,0.333,2,1,0,,,,,,,,,,,TRUE
LUNA-USD,Bybit,LUNA/USDT,1,USDT-USD,0.273,3,1,0,,,,,,,,,,,TRUE
LUNA-USD,OKX,LUNA/USDT,1,USDT-USD,0.364,4,1,0,,,,,,,,,,,TRUE
LUNA-USD,Kucoin,LUNA/USDT,1,USDT-USD,0.182,2,1,0,,,,,,,,,,,TRUE
LUNA-USD,Gate,LUNA/USDT,1,USDT-USD,0.182,2,1,0,,,,,,,,,,,TRUE
LUNA-USDC,Gate,LUNA/USDT,2,USDC-USDT,0.182,2,1,0,,,,,,,,,,,TRUE
LUNA-USDC,Kucoin,LUNA/USDT,2,USDC-USDT,0.182,2,1,0,,,,,,,,,,,TRUE
LUNA-USDC,OKX,LUNA/USDT,2,USDC-USDT,0.364,4,1,0,,,,,,,,,,,TRUE
LUNA-USDC,Bybit,LUNA/USDT,2,USDC-USDT,0.273,3,1,0,,,,,,,,,,,TRUE
LUNA-USDT,Bybit,LUNA/USDT,0,,0.273,3,1,0,,,,,,,,,,,TRUE
LUNA-USDT,OKX,LUNA/USDT,0,,0.364,4,1,0,,,,,,,,,,,TRUE
LUNA-USDT,Gate,LUNA/USDT,0,,0.182,2,1,0,,,,,,,,,,,TRUE
LUNA-USDT,Kucoin,LUNA/USDT,0,,0.182,2,1,0,,,,,,,,,,,TRUE
MAGIC-EUR,Mxc,MAGIC/USDT,1,USDT-EUR,1.0,2,1,0,,,,,,,,,,,TRUE
MAGIC-TRY,Gate,MAGIC/USDT,1,USDT-TRY,0.167,2,1,0,,,,,,,,,,,TRUE
MAGIC-TRY,OKX,MAGIC/USDT,1,USDT-TRY,0.333,4,1,0,,,,,,,,,,,TRUE
MAGIC-TRY,Binance,MAGIC/USDT,1,USDT-TRY,0.333,4,1,0,,,,,,,,,,,TRUE
MAGIC-TRY,Kucoin,MAGIC/USDT,1,USDT-TRY,0.167,2,1,0,,,,,,,,,,,TRUE
MAGIC-USD,Gate,MAGIC/USDT,1,USDT-USD,0.133,2,1,0,,,,,,,,,,,TRUE
MAGIC-USD,OKX,MAGIC/USDT,1,USDT-USD,0.267,4,1,0,,,,,,,,,,,TRUE
MAGIC-USD,Binance,MAGIC/USDT,1,USDT-USD,0.267,4,1,0,,,,,,,,,,,TRUE
MAGIC-USD,Kucoin,MAGIC/USDT,1,USDT-USD,0.133,2,1,0,,,,,,,,,,,TRUE
MAGIC-USD,Coinbase,MAGIC/USD,0,,0.2,3,1,0,,,,,,,,,,,TRUE
MAJOR-USD,OKX,MAJOR/USDT,1,USDT-USD,0.308,4,1,0,,,,,,,,,,,TRUE
MAJOR-USD,Kucoin,MAJOR/USDT,1,USDT-USD,0.154,2,1,0,,,,,,,,,,,TRUE
MAJOR-USD,Mxc,MAJOR/USDT,1,USDT-USD,0.154,2,1,0,,,,,,,,,,,TRUE
MAJOR-USD,Gate,MAJOR/USDT,1,USDT-USD,0.154,2,1,0,,,,,,,,,,,TRUE
MAJOR-USD,Bybit,MAJOR/USDT,1,USDT-USD,0.231,3,1,0,,,,,,,,,,,TRUE
MAJOR-USDT,Bybit,MAJOR/USDT,0,,0.231,3,1,0,,,,,,,,,,,TRUE
MAJOR-USDT,OKX,MAJOR/USDT,0,,0.308,4,1,0,,,,,,,,,,,TRUE
MAJOR-USDT,Kucoin,MAJOR/USDT,0,,0.154,2,1,0,,,,,,,,,,,TRUE
MAJOR-USDT,Mxc,MAJOR/USDT,0,,0.154,2,1,0,,,,,,,,,,,TRUE
MAJOR-USDT,Gate,MAJOR/USDT,0,,0.154,2,1,0,,,,,,,,,,,TRUE
MANA-EUR,Bitvavo,MANA/EUR,0,,0.4,2,1,0,,,,,,,,,,,TRUE
MANA-EUR,Kraken,MANA/EUR,0,,0.6,3,1,0,,,,,,,,,,,TRUE
MANA-USD,Kucoin,MANA/USDT,1,USDT-USD,0.125,2,1,0,,,,,,,,,,,TRUE
MANA-USD,Coinbase,MANA/USD,0,,0.188,3,1,0,,,,,,,,,,,TRUE
MANA-USD,OKX,MANA/USDT,1,USDT-USD,0.25,4,1,0,,,,,,,,,,,TRUE
MANA-USD,Kraken,MANA/USD,0,,0.188,3,1,0,,,,,,,,,,,TRUE
MANA-USD,Binance,MANA/USDT,1,USDT-USD,0.25,4,1,0,,,,,,,,,,,TRUE
MASK-EUR,Bybit,MASK/USDT,1,USDT-EUR,1.0,3,1,0,,,,,,,,,,,TRUE
MASK-USD,Binance,MASK/USDT,1,USDT-USD,0.308,4,1,0,,,,,,,,,,,TRUE
MASK-USD,OKX,MASK/USDT,1,USDT-USD,0.308,4,1,0,,,,,,,,,,,TRUE
MASK-USD,Gate,MASK/USDT,1,USDT-USD,0.154,2,1,0,,,,,,,,,,,TRUE
MASK-USD,Coinbase,MASK/USD,0,,0.231,3,1,0,,,,,,,,,,,TRUE
ME-EUR,Binance,ME/USDT,1,USDT-EUR,1.0,4,1,0,,,,,,,,,,,TRUE
ME-USD,OKX,ME/USDT,1,USDT-USD,0.364,4,1,0,,,,,,,,,,,TRUE
ME-USD,Mxc,ME/USDT,1,USDT-USD,0.182,2,1,0,,,,,,,,,,,TRUE
ME-USD,Gate,ME/USDT,1,USDT-USD,0.182,2,1,0,,,,,,,,,,,TRUE
ME-USD,Bybit,ME/USDT,1,USDT-USD,0.273,3,1,0,,,,,,,,,,,TRUE
MENGO-EUR,Gate,MENGO/USDT,1,USDT-EUR,0.333,2,1,0,,,,,,,,,,,TRUE
MENGO-EUR,OKX,MENGO/USDT,1,USDT-EUR,0.667,4,1,0,,,,,,,,,,,TRUE
MENGO-USD,Gate,MENGO/USDT,1,USDT-USD,0.333,2,1,0,,,,,,,,,,,TRUE
MENGO-USD,OKX,MENGO/USDT,1,USDT-USD,0.667,4,1,0,,,,,,,,,,,TRUE
MENGO-USDC,OKX,MENGO/USDT,2,USDC-USDT,0.667,4,1,0,,,,,,,,,,,TRUE
MENGO-USDC,Gate,MENGO/USDT,2,USDC-USDT,0.333,2,1,0,,,,,,,,,,,TRUE
MENGO-USDT,Gate,MENGO/USDT,0,,0.333,2,1,0,,,,,,,,,,,TRUE
MENGO-USDT,OKX,MENGO/USDT,0,,0.667,4,1,0,,,,,,,,,,,TRUE
MERL-EUR,Mxc,MERL/USDT,1,USDT-EUR,0.5,2,1,0,,,,,,,,,,,TRUE
MERL-EUR,Gate,MERL/USDT,1,USDT-EUR,0.5,2,1,0,,,,,,,,,,,TRUE
MERL-TRY,OKX,MERL/USDT,1,USDT-TRY,0.5,4,1,0,,,,,,,,,,,TRUE
MERL-TRY,Mxc,MERL/USDT,1,USDT-TRY,0.25,2,1,0,,,,,,,,,,,TRUE
MERL-TRY,Gate,MERL/USDT,1,USDT-TRY,0.25,2,1,0,,,,,,,,,,,TRUE
MERL-USD,Gate,MERL/USDT,1,USDT-USD,0.25,2,1,0,,,,,,,,,,,TRUE
MERL-USD,Mxc,MERL/USDT,1,USDT-USD,0.25,2,1,0,,,,,,,,,,,TRUE
MERL-USD,OKX,MERL/USDT,1,USDT-USD,0.5,4,1,0,,,,,,,,,,,TRUE
MERL-USDC,Mxc,MERL/USDT,2,USDC-USDT,0.25,2,1,0,,,,,,,,,,,TRUE
MERL-USDC,OKX,MERL/USDT,2,USDC-USDT,0.5,4,1,0,,,,,,,,,,,TRUE
MERL-USDC,Gate,MERL/USDT,2,USDC-USDT,0.25,2,1,0,,,,,,,,,,,TRUE
MERL-USDT,Gate,MERL/USDT,0,,0.25,2,1,0,,,,,,,,,,,TRUE
MERL-USDT,OKX,MERL/USDT,0,,0.5,4,1,0,,,,,,,,,,,TRUE
MERL-USDT,Mxc,MERL/USDT,0,,0.25,2,1,0,,,,,,,,,,,TRUE
MET-USD,Bitget,MET/USDT,1,USDT-USD,0.182,2,1,0,,,,,,,,,,,TRUE
MET-USD,Bybit,MET/USDT,1,USDT-USD,0.273,3,1,0,,,,,,,,,,,TRUE
MET-USD,Mxc,MET/USDT,1,USDT-USD,0.182,2,1,0,,,,,,,,,,,TRUE
MET-USD,OKX,MET/USDT,1,USDT-USD,0.364,4,1,0,,,,,,,,,,,TRUE
MET-USDT,Mxc,MET/USDT,0,,0.182,2,1,0,,,,,,,,,,,TRUE
MET-USDT,OKX,MET/USDT,0,,0.364,4,1,0,,,,,,,,,,,TRUE
MET-USDT,Bitget,MET/USDT,0,,0.182,2,1,0,,,,,,,,,,,TRUE
MET-USDT,Bybit,MET/USDT,0,,0.273,3,1,0,,,,,,,,,,,TRUE
META-USDT,Bitmart,METAX/USDT,0,,0.1,2,1,0,,,,,,,,,,,TRUE
META-USDT,Gate_LINEAR_PERPETUAL,METAX/USDT,0,,0.2,2,1,0,,,,,,,,,,,TRUE
META-USDT,OKX_PERPETUAL,META-USDT/SWAP-SWAP,1,USDT/SWAP-USDT,0.2,2,1,0,,,,,,,,,,,TRUE
META-USDT,Ondo_TICKER,META/USD,2,USDT-USD,0.25,2,1,0,,,,,,,,,,,TRUE
META-USDT,Pyth,META/USD,2,USDT-USD,0.25,2,1,0,,,,,,,,,,,TRUE
METIS-EUR,Binance,METIS/USDT,1,USDT-EUR,1.0,4,1,0,,,,,,,,,,,TRUE
MEW-EUR,Bybit,MEW/USDT,1,USDT-EUR,1.0,3,1,0,,,,,,,,,,,TRUE
MEW-USD,Bitget,MEW/USDT,1,USDT-USD,0.2,2,1,0,,,,,,,,,,,TRUE
MEW-USD,Kucoin,MEW/USDT,1,USDT-USD,0.2,2,1,0,,,,,,,,,,,TRUE
MEW-USD,OKX,MEW/USDT,1,USDT-USD,0.4,4,1,0,,,,,,,,,,,TRUE
MEW-USD,Gate,MEW/USDT,1,USDT-USD,0.2,2,1,0,,,,,,,,,,,TRUE
MINA-USD,Coinbase,MINA/USD,0,,0.214,3,1,0,,,,,,,,,,,TRUE
MINA-USD,Binance,MINA/USDT,1,USDT-USD,0.286,4,1,0,,,,,,,,,,,TRUE
